region_id,name,latitude,longitude,admin_level,boundary,place,country,state,county,city,parent_name,source_type
way/907070863,Barrier Point,51.5006176,0.0318399,neighbourhood,,neighbourhood,,,,,,way
way/907162209,Wards Wharf Approach,51.5007907,0.0380665,neighbourhood,,neighbourhood,,,,,,way
way/907162210,Millet Place,51.5019697,0.0337286,neighbourhood,,neighbourhood,,,,,,way
way/908713998,World's End Estate,51.4811577,-0.179292,neighbourhood,,neighbourhood,,,,,,way
way/909289023,Greenwich Millennium Village,51.4934755,0.0148684,neighbourhood,,neighbourhood,,,,,,way
way/909336390,Wick Village,51.5470442,-0.0261462,neighbourhood,,neighbourhood,,,,,,way
way/911046232,Wood Wharf,51.502728,-0.0121669,neighbourhood,,neighbourhood,,,,,,way
way/913672413,Brownfields,51.5130692,-0.0109148,neighbourhood,,neighbourhood,,,,,,way
way/915560374,Bridge House,51.5476417,-0.0468693,neighbourhood,,neighbourhood,,,,,,way
way/918704760,Wormholt Estate,51.5121503,-0.2435265,neighbourhood,,neighbourhood,,,,,,way
way/925275445,White City Estate,51.5122359,-0.2314758,neighbourhood,,neighbourhood,,,,,,way
way/933883663,Hackney Gardens,51.5485642,-0.0542245,neighbourhood,,neighbourhood,,,,,,way
